name,taxid,ERR14789353,ERR14789354,ERR14789355,ERR14789356,ERR14789357,ERR14789358,ERR14789359,ERR14789360,ERR14789361,ERR14789362,ERR14789363,ERR14789364,ERR14789365,ERR14789366,ERR14789367,host tax id,host name,realm,kingdom,phylum,class,order,family,genus,species,baltimore_class
                  Kolpuevirus,2948787,,0.09,,,,0.06,,0.08,,0.17,0.16,,0.31,,0.33,818.0,Bacteroides thetaiotaomicron,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Steigviridae,Asinivirinae,Kolpuevirus,dsDNA
              Kunmingvirus,2948791,0.2,0.93,1.91,1.47,0.51,0.34,0.85,0.65,2.0,1.46,1.58,1.09,1.54,0.35,0.71,948519.0,Aeromonas rivipollensis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Kunmingvirus,Kunmingvirus kv2D05,,dsDNA
                  Lebriduvirus,2948797,,0.08,,,0.15,0.14,0.14,,,,0.08,,,,0.11,,,,,,,,,,,
                  Mahlunavirus,2948812,,0.08,,,,0.05,0.1,,,0.18,0.18,,,,0.13,,,,,,,,,,,
              Myrnavirus,2948833,,,,,,,,,,0.21,,,0.22,,,1763.0,Mycobacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Myrnavirus,Myrnavirus myrna,,dsDNA
                Oliverunavirus,2948846,,,,,,,,,,0.18,0.14,,,,,1183400.0,Agrobacterium tumefaciens complex,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Oliverunavirus,Oliverunavirus OLIVR1,dsDNA
                  Pamirivirus,2948854,,0.07,,,,0.08,,,,,0.1,,,,0.16,,,,,,,,,,,
              Pinnievirus,2948866,,,,,,,,,,0.13,,,,,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pinnievirus,Pinnievirus moorethemaryer,,dsDNA
                  Pipoluvirus,2948867,,,,,,,,,,,,,,,0.14,,,,,,,,,,,
                  Thalassavirus,2948922,,,,,,,,,,,,,,,0.12,669.0,Vibrio harveyi,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Demerecviridae,Ermolyevavirinae,Thalassavirus,dsDNA
                Triduovirus,2948933,,0.12,,0.73,,0.13,,,,0.28,0.16,,,,,211968.0,Salmonella enterica subsp. enterica serovar Albany,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Triduovirus,Triduovirus Tr2,dsDNA
                Valinorvirus,2948943,,0.14,,,,,0.08,,,,,,,,,,,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Rohanvirales,Nenyaviridae,Valinorvirus,,
              Axeltriavirus,3044667,0.03,,,,,,,,,,,,,0.1,,40324.0,Stenotrophomonas maltophilia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Axeltriavirus,Axeltriavirus AXL3,,dsDNA
                Cavevirus,3044684,,,,0.29,,,,,,,,,,,,40324.0,Stenotrophomonas maltophilia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Cavevirus,Cavevirus C121,dsDNA
              Cobrasixvirus,3044690,0.09,0.1,,,0.38,0.33,0.23,0.18,,0.2,0.09,,,0.36,0.18,550.0,Enterobacter cloacae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Cobrasixvirus,Cobrasixvirus cobrasix,,dsDNA
              Iggyvirus,3044738,,,0.31,,,,,,,,,,,,,287.0,Pseudomonas aeruginosa,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Iggyvirus,Iggyvirus iggy,,dsDNA
              Ittyvirus,3044742,,0.05,,,,,,,,0.13,,,,,,287.0,Pseudomonas aeruginosa,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Ittyvirus,Ittyvirus itty13,,dsDNA
                Moazamivirus,3044766,0.07,,,,,,,,,,,,,,,108619.0,Salmonella enterica subsp. enterica serovar Newport,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Grimontviridae,Moazamivirus,Moazamivirus 711,dsDNA
                  Moovirus,3044769,,0.05,,,,,,,,,,,,,,623.0,Shigella flexneri,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Enquatrovirinae,Moovirus,dsDNA
              Pavtokvirus,3044786,0.05,0.06,,,,,,,,,,,,,0.11,552.0,Erwinia amylovora,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pavtokvirus,Pavtokvirus pavtok,,dsDNA
                Phabiovirus,3044790,,,,,,,,,,,0.18,,,,,294.0,Pseudomonas fluorescens,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Chimalliviridae,Phabiovirus,Phabiovirus phabio,dsDNA
              Syrbvirus,3044838,,,,,,,,,,,0.09,,,,,322686.0,Microbacterium sp. R1,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Syrbvirus,Syrbvirus R1,,dsDNA
                Varunavirus,3044852,,0.07,0.23,,,,,,,0.43,0.34,,,,,1219076.0,Vibrio alginolyticus NBRC 15630 = ATCC 17749,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Varunavirus,Varunavirus BUCT194,dsDNA
              Medeavirus,3152510,,0.05,,,,,,,,,,,,,,323.0,Pseudomonas syringae pv. tomato,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Medeavirus,Medeavirus medea1,,dsDNA
                  Cinvestavvirus,3152598,0.04,0.1,,,,0.06,0.09,0.08,,,,,,,0.21,,,,,,,,,,,
                  Shenlongvirus,3152898,,,,,,,,,0.49,,,,,,,294.0,Pseudomonas fluorescens,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vandenendeviridae,Gorskivirinae,Shenlongvirus,dsDNA
              Eidolonvirus,3152915,,,,,,0.09,,,,,,,,,,28214.0,Sphingomonas sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Eidolonvirus,Eidolonvirus eidolon,,dsDNA
              Kharnvirus,3152916,,,,,,0.33,,,,,,,,,,28214.0,Sphingomonas sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Kharnvirus,Kharnvirus kharn,,dsDNA
              Chewyvirus,3152994,0.03,,,,,,,,,,0.2,,,,,1833.0,Rhodococcus erythropolis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Chewyvirus,Chewyvirus chewyVIII,,dsDNA
                Seretavirus,3152998,0.05,,,,,,,,,,,,,,,615.0,Serratia marcescens,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Sarkviridae,Seretavirus,Seretavirus eta,dsDNA
                  Longwangvirus,3153014,0.04,0.42,0.56,1.27,0.24,0.16,0.37,0.2,1.17,0.35,0.33,0.2,0.39,0.25,0.19,654.0,Aeromonas veronii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Chaseviridae,Nefertitivirinae,Longwangvirus,dsDNA
              Torvergatavirus,3153079,,0.07,,,,0.18,0.12,,,,,,,,0.24,1888892.0,Sphingomonas turrisvirgatae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Torvergatavirus,Torvergatavirus MMDA13,,dsDNA
              Shockervirus,3153082,0.07,0.17,,,,,,,,0.15,,,,,0.13,199592.0,Microbacterium paraoxydans,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Shockervirus,Shockervirus shocker,,dsDNA
                  Pazvirus,3424920,,,,,,,,,,,0.13,,,,,207721.0,Xanthomonas euvesicatoria pv. allii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autonotataviridae,Gujervirinae,Pazvirus,dsDNA
                  Hennigervirus,3424959,,,,,,,,,,,,,0.43,,,,,,,,,,,,,
