name,taxid,ERR14789259,ERR14789260,ERR14789261,ERR14789262,ERR14789263,ERR14789264,ERR14789265,ERR14789266,ERR14789267,ERR14789268,ERR14789269,ERR14789270,ERR14789271,ERR14789272,ERR14789273,host tax id,host name,realm,kingdom,phylum,class,order,family,genus,species,baltimore_class
                Metamorphoovirus,2733195,,0.24,,0.09,,,,,,,,,,,,199592.0,Microbacterium paraoxydans,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Hodgkinviridae,Metamorphoovirus,Metamorphoovirus ariadne,dsDNA
              Neferthenavirus,2733198,0.07,,,,,,,,,,,,,,,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Neferthenavirus,unclassified Neferthenavirus,,dsDNA
              Oengusvirus,2733199,0.07,,,0.1,,,,,,,,,,,,853.0,Faecalibacterium prausnitzii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Oengusvirus,Oengusvirus oengus,,dsDNA
                Quhwahvirus,2733202,,0.12,,,,,,,,,,,,,,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Hodgkinviridae,Quhwahvirus,Quhwahvirus paschalis,dsDNA
              Sashavirus,2733210,,0.22,,,,,,,,,,,,,,192955.0,Salmonella enterica subsp. enterica serovar Kentucky,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Sashavirus,unclassified Sashavirus,,dsDNA
              Schubertvirus,2733212,0.39,0.2,0.11,0.2,,0.25,1.05,0.26,,0.15,,0.26,,0.13,,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schubertvirus,Schubertvirus schubert,,dsDNA
              Seussvirus,2733213,,,,,,,,,,,,,0.16,,,190650.0,Caulobacter vibrioides CB15,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Seussvirus,Seussvirus seuss,,dsDNA
                  Chaphamaparvovirus,2733231,,,,0.1,,,,,,,,,,,,30462.0,Tytonidae,Monodnaviria,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Hamaparvovirinae,Chaphamaparvovirus,
                  Fadolivirus,2763561,,,0.09,,,,,,,,,,,,,5778.0,Vermamoeba vermiformis,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae,Klosneuvirinae,Fadolivirus,
                Alehxovirus,2842364,,,,0.07,1.16,,0.69,,,3.59,,,,,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Alehxovirus,Alehxovirus humivicinum,+ssRNA
                Anchaingvirus,2842373,,0.1,0.1,0.13,,,,,,,,,,,,1310165.0,Ralstonia pseudosolanacearum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autonotataviridae,Anchaingvirus,Anchaingvirus anchaing,dsDNA
                Apeevirus,2842379,0.26,0.87,1.02,0.51,1.58,1.08,0.97,0.48,,0.25,0.15,0.71,0.4,0.26,0.95,70347.0,Acinetobacter higginsii,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Duinviridae,Apeevirus,Apeevirus quebecense,+ssRNA
              Akonivirus,2842540,0.27,0.27,0.31,0.21,,0.29,0.44,,0.27,0.13,,,,0.26,,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Akonivirus,Akonivirus akoni,,dsDNA
                  Aorunvirus,2842545,,,,0.15,,,,,,,,,,,,246200.0,Ruegeria pomeroyi DSS-3,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Rhodovirinae,Aorunvirus,dsDNA
                Cbunavirus,2842586,1.46,3.19,2.63,0.85,2.44,1.84,2.32,1.63,0.77,0.92,1.17,1.01,1.18,0.73,0.6,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Cbunavirus,unclassified Cbunavirus,dsDNA
                Citrovirus,2842608,,0.07,,,,,,,,,,,,,,1676276.0,Citrobacter sp. TM1552,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Zobellviridae,Citrovirus,Citrovirus coptotermitis,dsDNA
                  Claudivirus,2842609,0.1,,,0.11,,,,,,,,,,,,29339.0,Bacillus thuringiensis serovar kurstaki,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Salasmaviridae,Northropvirinae,Claudivirus,dsDNA
                Dendoorenvirus,2842641,0.09,,,0.08,,,,,,,,,,,,180282.0,Delftia tsuruhatensis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Dendoorenvirus,Dendoorenvirus RG2014,dsDNA
                  Dongdastvirus,2842653,0.11,0.09,0.09,0.17,,,,,,,0.2,,0.12,,,,,,,,,,,,,
                Eceepunavirus,2842661,0.07,0.07,0.19,0.09,,0.23,,,,,,,,0.15,,550.0,Enterobacter cloacae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Eceepunavirus,Eceepunavirus EcP1,dsDNA
                Emesvirus,2842664,,1.29,0.27,,,0.15,,,,,,,,,,331112.0,Escherichia coli HS,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Emesvirus,,+ssRNA
                Gihfavirus,2842702,,,,,,,,,,,,0.28,0.18,,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Gihfavirus,Gihfavirus chorovivens,+ssRNA
                Hagavirus,2842717,,,0.1,,,,,,,,,,,,,543.0,Enterobacteriaceae,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Hagavirus,Hagavirus psychrophilum,+ssRNA
              Henunavirus,2842727,,0.08,,,,0.15,,,,,,,,,,552.0,Erwinia amylovora,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Henunavirus,Henunavirus hena1,,dsDNA
                Hihdivirus,2842731,,0.62,0.12,,,,0.22,,,0.6,,,,0.11,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Hihdivirus,Hihdivirus caenenecus,+ssRNA
                Hohrdovirus,2842736,,,,0.08,1.9,,0.26,,,,,,,,0.29,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Hohrdovirus,Hohrdovirus edaphohabitans,+ssRNA
                Hopescreekvirus,2842737,0.52,0.36,0.47,0.31,,0.53,0.38,0.26,0.29,0.24,,0.19,0.11,0.15,0.48,1613.0,Limosilactobacillus fermentum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Herelleviridae,Hopescreekvirus,Hopescreekvirus LfeInf,dsDNA
                Huelvavirus,2842739,,,,0.07,,,,,,,,,,,,382.0,Sinorhizobium meliloti,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Huelvavirus,Huelvavirus ort11,dsDNA
                  Inbricusvirus,2842758,0.18,0.64,0.16,0.17,,,,,,0.13,0.16,,0.17,,,663959.0,Pseudomonas syringae pv. avii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Rothmandenesvirinae,Inbricusvirus,dsDNA
                Ishugivirus,2842767,0.07,3.22,0.74,0.1,,0.29,0.34,0.36,,0.32,,,,,0.29,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Ishugivirus,Ishugivirus pelohabitans,+ssRNA
                  Kaypoctavirus,2842786,0.2,0.09,,0.1,,0.3,,,,,,,,,,573.0,Klebsiella pneumoniae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Enquatrovirinae,Kaypoctavirus,dsDNA
                Kemicevirus,2842792,0.19,0.22,0.22,0.12,4.65,0.17,0.52,0.42,0.31,0.35,,0.22,0.19,0.19,0.18,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Kemicevirus,Kemicevirus caenicola,+ssRNA
              Kenoshavirus,2842796,0.18,0.15,0.14,0.2,,,,,,,,0.21,0.15,0.18,,36822.0,Gordonia rubripertincta,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Kenoshavirus,unclassified Kenoshavirus,,dsDNA
                Kinglevirus,2842802,,0.07,,,,,,,,,,0.39,0.53,,0.38,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Kinglevirus,Kinglevirus lutadaptatum,+ssRNA
                Kowinovirus,2842810,,0.08,,,,,,,,,,,,,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Kowinovirus,Kowinovirus pelenecus,+ssRNA
                  Lasallevirus,2842819,,,,,,,,,,,,,0.27,,,40214.0,Acinetobacter johnsonii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Twarogvirinae,Lasallevirus,dsDNA
                Littlefixvirus,2842828,,,0.08,0.1,,,,,,,,0.22,,0.59,,294.0,Pseudomonas fluorescens,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Littlefixvirus,Littlefixvirus 98Pflur60pp,dsDNA
                Luthavirus,2842838,,,,,,,,,,0.97,,,,,0.18,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Luthavirus,Luthavirus edaphovicinum,+ssRNA
                Mahraivirus,2842846,,0.07,,,,,,,,,,,,,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Mahraivirus,Mahraivirus limivicinum,+ssRNA
              Manuelvirus,2842852,,0.1,,,,,,,,,,,,,,1916.0,Streptomyces lividans,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Manuelvirus,Manuelvirus JXY1,,dsDNA
                  Matsuvirus,2842857,,0.06,,,,,,,,,,,,,,728062.0,Pseudoalteromonas sp. YD6,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Fuhrmanvirinae,Matsuvirus,dsDNA
                Mekintivirus,2842861,0.09,,,0.08,,,,,,,,,,,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Mekintivirus,Mekintivirus lutihabitans,+ssRNA
                Melvirus,2842862,,,,,,,,,,,,,0.13,,,,,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Zobellviridae,Melvirus,unclassified Melvirus,dsDNA
                Mintuvirus,2842872,,,,,,,,,,,0.51,,,,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Mintuvirus,Mintuvirus pelovivens,+ssRNA
                Mooreparkvirus,2842881,,,,,,0.15,,,,,,,,,,1578.0,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Herelleviridae,Mooreparkvirus,Mooreparkvirus Lb3381,dsDNA
              Mydovirus,2842888,0.18,0.1,0.13,0.21,,0.31,,,,0.19,,,,,,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mydovirus,unclassified Mydovirus,,dsDNA
                Nehpavirus,2842897,0.09,0.36,0.22,0.09,14.89,,3.07,0.8,,0.96,,,,0.19,0.31,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Blumeviridae,Nehpavirus,Nehpavirus caenenecus,+ssRNA
              Nochtlivirus,2842908,,0.18,,,,,,,,,,,,,,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Nochtlivirus,Nochtlivirus mEp235,,dsDNA
                Pacinivirus,2842934,,0.07,0.09,0.08,,0.16,,,,,,,,,,666.0,Vibrio cholerae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Pacinivirus,unclassified Pacinivirus,dsDNA
                Paundecimvirus,2842942,0.07,0.17,,0.12,,,,,,,,,,,,287.0,Pseudomonas aeruginosa,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Zobellviridae,Paundecimvirus,unclassified Paundecimvirus,dsDNA
                Paysduvirus,2842943,0.6,0.14,,0.78,7.81,,1.21,,,,,,,0.51,0.29,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Paysduvirus,Paysduvirus asiocola,+ssRNA
                Pokkenvirus,2842972,0.13,0.1,0.12,0.1,,,,,,,,,0.29,0.14,,40324.0,Stenotrophomonas maltophilia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Pokkenvirus,Pokkenvirus paxi,dsDNA
                  Pollockvirus,2842973,,0.12,0.18,0.14,,,,,,,,,,,0.6,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Humphriesvirinae,Pollockvirus,dsDNA
                  Pourcelvirus,2842976,0.14,0.13,0.11,0.16,,,,,,,0.24,,0.18,,,,,,,,,,,,,
                Presleyvirus,2842977,0.18,0.17,0.23,,,0.2,,0.24,,,,,,,,470.0,Acinetobacter baumannii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Presleyvirus,Presleyvirus presley,dsDNA
                Pseudotevenvirus,2842979,0.4,0.13,0.09,,,0.16,0.37,,,,,,,,,1972222.0,Buttiauxella sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Pseudotevenvirus,unclassified Pseudotevenvirus,dsDNA
                  Pylasvirus,2842993,0.25,0.56,0.33,0.29,,0.5,0.79,0.42,0.23,1.15,,,,0.13,,573.0,Klebsiella pneumoniae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Humphriesvirinae,Pylasvirus,dsDNA
                Qubevirus,2842995,0.07,,,,,,,,,,,,,,,511145.0,Escherichia coli str. K-12 substr. MG1655,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Qubevirus,unclassified Qubevirus,+ssRNA
                  Raunefjordenvirus,2843000,,,,,,,,,,,,,,,0.18,1525218.0,Sulfitobacter sp. CB2047,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Rhodovirinae,Raunefjordenvirus,dsDNA
                Riverridervirus,2843008,0.09,,0.1,,,,,,,,,,,,,48664.0,Xanthomonas fragariae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Riverridervirus,Riverridervirus riverrider,dsDNA
                  Sabourvirus,2843014,0.39,0.53,0.42,0.33,,0.62,0.63,0.24,,,,0.24,0.23,0.35,0.26,,,,,,,,,,,
                Salinovirus,2843017,,0.08,,,,,,,,,,,,,,51367.0,Salinivibrio costicola,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Zobellviridae,Salinovirus,Salinovirus utanense,dsDNA
                Stehlmavirus,2843058,,,,,,,0.22,,,,,,,,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Stehlmavirus,Stehlmavirus lutihabitans,+ssRNA
                  Stoningtonvirus,2843060,,,0.09,,,,,,,,,,,,,670.0,Vibrio parahaemolyticus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Fuhrmanvirinae,Stoningtonvirus,dsDNA
                Ticahravirus,2843092,,0.57,0.38,,,,,,,,,,,,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Ticahravirus,Ticahravirus asiovicinum,+ssRNA
              Tinytimothyvirus,2843096,0.23,,0.14,0.1,,,0.22,,,,,,,0.15,,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Tinytimothyvirus,Tinytimothyvirus alex44,,dsDNA
                Waedenswilvirus,2843122,0.16,0.15,0.2,0.14,,0.17,,,,0.14,,,,0.16,,552.0,Erwinia amylovora,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Waedenswilvirus,unclassified Waedenswilvirus,dsDNA
                Wahdswovirus,2843124,,0.07,,,,,,,,,,,,,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Blumeviridae,Wahdswovirus,Wahdswovirus lutenecus,+ssRNA
              Yautsimvirus,2843147,,0.19,,,,,,,,,,,,,,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Yautsimvirus,Yautsimvirus HK140,,dsDNA
                  Yonginvirus,2843155,0.09,0.08,0.13,0.08,,0.19,0.34,,,,,,0.16,,,79967.0,Erwinia pyrifoliae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Erskinevirinae,Yonginvirus,dsDNA
                Zicotriavirus,2843161,0.08,0.13,0.08,0.13,,,,,,,,,,,,287.0,Pseudomonas aeruginosa,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Zicotriavirus,Zicotriavirus ZC03,dsDNA
                Zurivirus,2843162,0.07,,0.1,0.09,,,,,,,0.32,0.26,0.22,,,303.0,Pseudomonas putida,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Zurivirus,Zurivirus zuri,dsDNA
              Aguilavirus,2843343,,0.21,,,,,,,,,,,,,,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Aguilavirus,Aguilavirus mEp043,,dsDNA
              Astrithrvirus,2843350,0.52,0.67,0.66,0.82,,1.81,1.41,0.52,0.31,0.4,0.25,0.54,0.37,0.43,0.48,469.0,Acinetobacter,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Astrithrvirus,unclassified Astrithrvirus,,dsDNA
              Audreyjarvisvirus,2843351,4.99,0.7,4.17,4.5,5.59,4.1,1.94,1.75,1.82,0.76,0.65,0.6,0.39,2.63,1.83,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Audreyjarvisvirus,Audreyjarvisvirus av949,,dsDNA
                Bcepfunavirus,2843356,,,,,,,,,,,0.48,,,,,152480.0,Burkholderia ambifaria,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lindbergviridae,Bcepfunavirus,Bcepfunavirus bcepF1,dsDNA
              Burrovirus,2843362,1.97,0.9,1.49,2.64,1.8,1.3,1.67,1.47,1.22,0.79,0.38,0.99,0.7,1.37,1.7,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Burrovirus,Burrovirus araxxi,,dsDNA
              Chopinvirus,2843365,0.2,0.07,0.12,0.09,,0.34,,,0.23,,,,,0.18,0.44,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Chopinvirus,Chopinvirus KSY1,,dsDNA
              Cimandefvirus,2843366,0.15,0.13,0.19,0.12,,,,,0.64,,,,,,,1310165.0,Ralstonia pseudosolanacearum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Cimandefvirus,Cimandefvirus cimandef,,dsDNA
              Fremauxvirus,2843383,1.05,0.21,0.85,0.99,,2.08,0.52,0.27,0.58,,0.17,,0.11,0.97,1.32,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fremauxvirus,Fremauxvirus fv1706,,dsDNA
              Hattifnattvirus,2843390,,0.15,,,,,,,,,,,,,,2654245.0,Flavobacterium sp. LMO9,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Hattifnattvirus,Hattifnattvirus hattifnatt,,dsDNA
                Labanvirus,2843408,,0.07,0.14,,,,,,,,,,,,,2654243.0,Flavobacterium sp. LMO6,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Duneviridae,Labanvirus,Labanvirus laban,dsDNA
              Lafunavirus,2843410,,,0.1,,,,,,,,,,,,,1591.0,Lactobacillus sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lafunavirus,Lafunavirus LF1,,dsDNA
                Lahexavirus,2843411,,,,,,,,,,,0.57,,,,,196023.0,Aeromonas hydrophila subsp. hydrophila,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Grimontviridae,Lahexavirus,Lahexavirus lv44572,dsDNA
              Lastavirus,2843414,0.24,0.23,0.33,0.5,,0.29,0.6,,0.21,0.18,,,,0.11,0.2,573.0,Klebsiella pneumoniae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lastavirus,Lastavirus lasta,,dsDNA
              Lillamyvirus,2843418,0.12,0.66,0.17,0.29,,0.34,0.39,,,,,,,,,2654243.0,Flavobacterium sp. LMO6,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lillamyvirus,Lillamyvirus hemulen,,dsDNA
              Moturavirus,2843423,,0.07,0.17,,,,,,,,,,,,,1389935.0,Achromobacter animicus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Moturavirus,Moturavirus motura,,dsDNA
              Muminvirus,2843426,1.02,1.59,1.11,0.66,,1.56,1.87,,,6.1,,1.43,0.79,0.7,0.82,2654245.0,Flavobacterium sp. LMO9,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Muminvirus,Muminvirus filifjonk,,dsDNA
              Nevevirus,2843430,,0.08,,0.08,,0.15,,,,,,,,,,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Nevevirus,Nevevirus P078,,dsDNA
              Parlovirus,2843433,0.07,0.11,0.21,0.09,,,,,,,0.29,,,,,615.0,Serratia marcescens,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Parlovirus,Parlovirus parlo,,dsDNA
              Plateaulakevirus,2843436,0.18,1.19,1.08,0.6,,1.25,0.75,0.26,,0.37,0.14,,,0.16,0.42,196023.0,Aeromonas hydrophila subsp. hydrophila,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Plateaulakevirus,Plateaulakevirus pv2L372D,,dsDNA
              Predatorvirus,2843439,,,,,,,,0.24,0.46,,,,,,,1763.0,Mycobacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Predatorvirus,Predatorvirus predator,,dsDNA
                Privateervirus,2843440,,0.06,,,,,,,,2.72,,,,0.14,,28141.0,Cronobacter sakazakii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Grimontviridae,Privateervirus,Privateervirus pv009,dsDNA
              Sandinevirus,2843449,0.61,0.22,0.8,0.46,,1.66,0.38,,0.32,0.19,,,,0.87,0.63,1357.0,Lactococcus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Sandinevirus,unclassified Sandinevirus,,dsDNA
              Shandongvirus,2843454,0.12,,,0.12,,,,,,,,,,,,267375.0,Pseudoalteromonas marina,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Shandongvirus,Shandongvirus H101,,dsDNA
              Teubervirus,2843466,0.72,0.31,0.76,0.38,1.16,0.51,0.26,1.08,1.35,0.26,0.29,0.54,0.5,0.33,0.29,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Teubervirus,Teubervirus AM6,,dsDNA
              Vedamuthuvirus,2843470,0.11,,,0.08,,,,,,,,,,,,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vedamuthuvirus,Vedamuthuvirus vv50902,,dsDNA
                Yonseivirus,2843478,0.69,0.69,0.9,0.52,,1.13,0.42,0.36,0.79,0.42,,0.26,0.17,0.46,0.62,573.0,Klebsiella pneumoniae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Casjensviridae,Yonseivirus,Yonseivirus N137,dsDNA
                  Kahnovirus,2942979,0.47,0.35,0.41,0.45,,0.5,0.6,0.28,1.2,0.52,0.14,0.51,0.19,0.47,0.35,,,,,,,,,,,
                  Kehishuvirus,2942980,0.31,0.57,0.49,0.53,,0.6,1.08,0.58,0.7,1.09,0.2,0.73,0.36,0.33,0.48,329854.0,Bacteroides intestinalis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Steigviridae,Asinivirinae,Kehishuvirus,dsDNA
                  Paundivirus,2942981,0.08,,,0.08,,,,,,,,,,,,1.0,root,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Steigviridae,Asinivirinae,Paundivirus,dsDNA
                  Afonbuvirus,2942989,0.91,0.9,0.97,1.14,,0.67,0.89,0.64,1.1,1.26,0.14,1.2,0.53,0.72,0.93,1.0,root,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Suoliviridae,Bearivirinae,Afonbuvirus,dsDNA
                  Canhaevirus,2942990,0.24,0.18,0.38,0.24,,0.24,0.52,0.26,0.33,0.32,,0.36,0.22,0.16,0.2,1.0,root,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Suoliviridae,Boorivirinae,Canhaevirus,dsDNA
                  Cohcovirus,2942991,0.24,0.25,0.42,0.45,,0.18,0.69,0.23,0.54,0.39,,0.31,0.2,0.3,0.42,,,,,,,,,,,
