name,taxid,ERR14789322,ERR14789323,ERR14789324,ERR14789325,ERR14789326,ERR14789327,ERR14789328,ERR14789329,ERR14789330,ERR14789331,ERR14789332,ERR14789333,host tax id,host name,realm,kingdom,phylum,class,order,family,genus,species,baltimore_class
Skunavirus,1623305,0.52,0.37,,0.61,0.23,1.08,0.69,0.71,1.34,1.12,1.17,0.87,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus LP9908,,dsDNA
Skunavirus,1623305,0.52,0.37,,0.61,0.23,1.08,0.69,0.71,1.34,1.12,1.17,0.87,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus LP0209,,dsDNA
Skunavirus,1623305,0.52,0.37,,0.61,0.23,1.08,0.69,0.71,1.34,1.12,1.17,0.87,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus LP0903,,dsDNA
Skunavirus,1623305,0.52,0.37,,0.61,0.23,1.08,0.69,0.71,1.34,1.12,1.17,0.87,272623.0,Lactococcus lactis subsp. lactis Il1403,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus LP1502a,,dsDNA
Skunavirus,1623305,0.52,0.37,,0.61,0.23,1.08,0.69,0.71,1.34,1.12,1.17,0.87,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus LP8511,,dsDNA
Skunavirus,1623305,0.52,0.37,,0.61,0.23,1.08,0.69,0.71,1.34,1.12,1.17,0.87,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus LP9207,,dsDNA
Skunavirus,1623305,0.52,0.37,,0.61,0.23,1.08,0.69,0.71,1.34,1.12,1.17,0.87,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus LP9404,,dsDNA
Skunavirus,1623305,0.52,0.37,,0.61,0.23,1.08,0.69,0.71,1.34,1.12,1.17,0.87,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus LP9609,,dsDNA
Skunavirus,1623305,0.52,0.37,,0.61,0.23,1.08,0.69,0.71,1.34,1.12,1.17,0.87,44273.0,Lactococcus sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,unclassified Skunavirus,,dsDNA
Skunavirus,1623305,0.52,0.37,,0.61,0.23,1.08,0.69,0.71,1.34,1.12,1.17,0.87,44688.0,Lactococcus lactis subsp. lactis bv. diacetylactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus MP1,,dsDNA
Skunavirus,1623305,0.52,0.37,,0.61,0.23,1.08,0.69,0.71,1.34,1.12,1.17,0.87,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus MV10L,,dsDNA
Skunavirus,1623305,0.52,0.37,,0.61,0.23,1.08,0.69,0.71,1.34,1.12,1.17,0.87,272623.0,Lactococcus lactis subsp. lactis Il1403,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus P008,,dsDNA
Skunavirus,1623305,0.52,0.37,,0.61,0.23,1.08,0.69,0.71,1.34,1.12,1.17,0.87,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus P1532,,dsDNA
Skunavirus,1623305,0.52,0.37,,0.61,0.23,1.08,0.69,0.71,1.34,1.12,1.17,0.87,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus P4565,,dsDNA
Skunavirus,1623305,0.52,0.37,,0.61,0.23,1.08,0.69,0.71,1.34,1.12,1.17,0.87,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus P656,,dsDNA
Skunavirus,1623305,0.52,0.37,,0.61,0.23,1.08,0.69,0.71,1.34,1.12,1.17,0.87,1360.0,Lactococcus lactis subsp. lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus P680,,dsDNA
Skunavirus,1623305,0.52,0.37,,0.61,0.23,1.08,0.69,0.71,1.34,1.12,1.17,0.87,272623.0,Lactococcus lactis subsp. lactis Il1403,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus P680,,dsDNA
Skunavirus,1623305,0.52,0.37,,0.61,0.23,1.08,0.69,0.71,1.34,1.12,1.17,0.87,44273.0,Lactococcus sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sv145,,dsDNA
Skunavirus,1623305,0.52,0.37,,0.61,0.23,1.08,0.69,0.71,1.34,1.12,1.17,0.87,44273.0,Lactococcus sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sv15,,dsDNA
Skunavirus,1623305,0.52,0.37,,0.61,0.23,1.08,0.69,0.71,1.34,1.12,1.17,0.87,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sv7,,dsDNA
Skunavirus,1623305,0.52,0.37,,0.61,0.23,1.08,0.69,0.71,1.34,1.12,1.17,0.87,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus R31,,dsDNA
Skunavirus,1623305,0.52,0.37,,0.61,0.23,1.08,0.69,0.71,1.34,1.12,1.17,0.87,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sk1,,dsDNA
Skunavirus,1623305,0.52,0.37,,0.61,0.23,1.08,0.69,0.71,1.34,1.12,1.17,0.87,2816960.0,Lactococcus cremoris subsp. cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus Sl4,,dsDNA
Skunavirus,1623305,0.52,0.37,,0.61,0.23,1.08,0.69,0.71,1.34,1.12,1.17,0.87,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus bIBB5g1,,dsDNA
Skunavirus,1623305,0.52,0.37,,0.61,0.23,1.08,0.69,0.71,1.34,1.12,1.17,0.87,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus bibb29,,dsDNA
Skunavirus,1623305,0.52,0.37,,0.61,0.23,1.08,0.69,0.71,1.34,1.12,1.17,0.87,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus bIBBF12,,dsDNA
Skunavirus,1623305,0.52,0.37,,0.61,0.23,1.08,0.69,0.71,1.34,1.12,1.17,0.87,416870.0,Lactococcus cremoris subsp. cremoris MG1363,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,unclassified Skunavirus,,dsDNA
Skunavirus,1623305,0.52,0.37,,0.61,0.23,1.08,0.69,0.71,1.34,1.12,1.17,0.87,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,,,dsDNA
Lessievirus,1720323,0.18,,,,,,,,,,0.05,,32008.0,Burkholderia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lessievirus,Lessievirus bcep22,,dsDNA
Lessievirus,1720323,0.18,,,,,,,,,,0.05,,95486.0,Burkholderia cenocepacia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lessievirus,Lessievirus bcep22,,dsDNA
Lessievirus,1720323,0.18,,,,,,,,,,0.05,,95486.0,Burkholderia cenocepacia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lessievirus,Lessievirus bcepil02,,dsDNA
Lessievirus,1720323,0.18,,,,,,,,,,0.05,,95486.0,Burkholderia cenocepacia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lessievirus,Lessievirus bcepmigl,,dsDNA
Lessievirus,1720323,0.18,,,,,,,,,,0.05,,488447.0,Burkholderia contaminans,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lessievirus,unclassified Lessievirus,,dsDNA
Lessievirus,1720323,0.18,,,,,,,,,,0.05,,292.0,Burkholderia cepacia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lessievirus,Lessievirus DC1,,dsDNA
Lessievirus,1720323,0.18,,,,,,,,,,0.05,,95486.0,Burkholderia cenocepacia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lessievirus,unclassified Lessievirus,,dsDNA
Hollowayvirus,1720324,0.2,,,,,,,,,0.2,0.07,,287.0,Pseudomonas aeruginosa,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Hollowayvirus,unclassified Hollowayvirus,,dsDNA
Hollowayvirus,1720324,0.2,,,,,,,,,0.2,0.07,,306.0,Pseudomonas sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Hollowayvirus,Hollowayvirus Epa33,,dsDNA
Hollowayvirus,1720324,0.2,,,,,,,,,0.2,0.07,,287.0,Pseudomonas aeruginosa,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Hollowayvirus,Hollowayvirus F116,,dsDNA
Hollowayvirus,1720324,0.2,,,,,,,,,0.2,0.07,,286.0,Pseudomonas,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Hollowayvirus,unclassified Hollowayvirus,,dsDNA
Hollowayvirus,1720324,0.2,,,,,,,,,0.2,0.07,,208964.0,Pseudomonas aeruginosa PAO1,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Hollowayvirus,Hollowayvirus H66,,dsDNA
Hollowayvirus,1720324,0.2,,,,,,,,,0.2,0.07,,208964.0,Pseudomonas aeruginosa PAO1,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Hollowayvirus,Hollowayvirus LKA5,,dsDNA
Hollowayvirus,1720324,0.2,,,,,,,,,0.2,0.07,,208964.0,Pseudomonas aeruginosa PAO1,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Hollowayvirus,Hollowayvirus PA8,,dsDNA
Hollowayvirus,1720324,0.2,,,,,,,,,0.2,0.07,,286.0,Pseudomonas,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Hollowayvirus,Hollowayvirus phiC725A,,dsDNA
Hollowayvirus,1720324,0.2,,,,,,,,,0.2,0.07,,286.0,Pseudomonas,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Hollowayvirus,Hollowayvirus E220,,dsDNA
Agatevirus,1910931,0.16,,,,,,,,,,,,1408.0,Bacillus pumilus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Herelleviridae,Bastillevirinae,Agatevirus,dsDNA
Alphatrevirus,1910951,,,,,0.1,,,,,,0.09,,561.0,Escherichia,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,Bullavirinae,Alphatrevirus,
Alphatrevirus,1910951,,,,,0.1,,,,,,0.09,,83333.0,Escherichia coli K-12,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,Bullavirinae,Alphatrevirus,
Gequatrovirus,1910952,,,,,0.07,,,,,,0.21,,562.0,Escherichia coli,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,Bullavirinae,Gequatrovirus,
Gequatrovirus,1910952,,,,,0.07,,,,,,0.21,,543.0,Enterobacteriaceae,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,Bullavirinae,Gequatrovirus,
Gequatrovirus,1910952,,,,,0.07,,,,,,0.21,,498388.0,Escherichia coli C,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,Bullavirinae,Gequatrovirus,
Gequatrovirus,1910952,,,,,0.07,,,,,,0.21,,624.0,Shigella sonnei,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,Bullavirinae,Gequatrovirus,
Sinsheimervirus,1910954,,,,0.04,,,,,,,0.21,,99287.0,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,Bullavirinae,Sinsheimervirus,
Sinsheimervirus,1910954,,,,0.04,,,,,,,0.21,,2680004.0,Protaetiibacter,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,Bullavirinae,Sinsheimervirus,
Sinsheimervirus,1910954,,,,0.04,,,,,,,0.21,,90371.0,Salmonella enterica subsp. enterica serovar Typhimurium,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,Bullavirinae,Sinsheimervirus,
Sinsheimervirus,1910954,,,,0.04,,,,,,,0.21,,623.0,Shigella flexneri,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,Bullavirinae,Sinsheimervirus,
Kagunavirus,1910992,0.23,0.11,,0.12,0.1,0.38,,,0.46,0.6,0.39,0.83,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Sarkviridae,Guernseyvirinae,Kagunavirus,dsDNA
Kagunavirus,1910992,0.23,0.11,,0.12,0.1,0.38,,,0.46,0.6,0.39,0.83,1392869.0,Escherichia coli K1,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Sarkviridae,Guernseyvirinae,Kagunavirus,dsDNA
Kagunavirus,1910992,0.23,0.11,,0.12,0.1,0.38,,,0.46,0.6,0.39,0.83,561.0,Escherichia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Sarkviridae,Guernseyvirinae,Kagunavirus,dsDNA
Kagunavirus,1910992,0.23,0.11,,0.12,0.1,0.38,,,0.46,0.6,0.39,0.83,1055538.0,Escherichia coli O145,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Sarkviridae,Guernseyvirinae,Kagunavirus,dsDNA
Kagunavirus,1910992,0.23,0.11,,0.12,0.1,0.38,,,0.46,0.6,0.39,0.83,83334.0,Escherichia coli O157:H7,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Sarkviridae,Guernseyvirinae,Kagunavirus,dsDNA
Kagunavirus,1910992,0.23,0.11,,0.12,0.1,0.38,,,0.46,0.6,0.39,0.83,511693.0,Escherichia coli BL21,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Sarkviridae,Guernseyvirinae,Kagunavirus,dsDNA
Kagunavirus,1910992,0.23,0.11,,0.12,0.1,0.38,,,0.46,0.6,0.39,0.83,1873496.0,Raoultella sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Sarkviridae,Guernseyvirinae,Kagunavirus,dsDNA
Cornellvirus,1910993,,0.08,,,,,,,,,0.08,,340188.0,Salmonella enterica subsp. enterica serovar Cerro,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Sarkviridae,Guernseyvirinae,Cornellvirus,dsDNA
Cornellvirus,1910993,,0.08,,,,,,,,,0.08,,595.0,Salmonella enterica subsp. enterica serovar Infantis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Sarkviridae,Guernseyvirinae,Cornellvirus,dsDNA
Alphacarmovirus,1911599,,,,,,,,,,,0.09,,,,,,,,,,,,
Gammacarmovirus,1911601,,0.33,0.39,0.23,0.19,,,,0.16,0.15,0.13,,,,,,,,,,,,
Mosigvirus,1913652,,,,,,,,,,0.21,,,244319.0,Escherichia coli O26:H11,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Tevenvirinae,Mosigvirus,dsDNA
Mosigvirus,1913652,,,,,,,,,,0.21,,,83334.0,Escherichia coli O157:H7,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Tevenvirinae,Mosigvirus,dsDNA
Mosigvirus,1913652,,,,,,,,,,0.21,,,561.0,Escherichia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Tevenvirinae,Mosigvirus,dsDNA
Mosigvirus,1913652,,,,,,,,,,0.21,,,591946.0,Escherichia coli LF82,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Tevenvirinae,Mosigvirus,dsDNA
Mosigvirus,1913652,,,,,,,,,,0.21,,,2072452.0,Escherichia coli H8,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Tevenvirinae,Mosigvirus,dsDNA
Mosigvirus,1913652,,,,,,,,,,0.21,,,941322.0,Escherichia coli O25b:H4-ST131,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Tevenvirinae,Mosigvirus,dsDNA
Mosigvirus,1913652,,,,,,,,,,0.21,,,,,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Tevenvirinae,Mosigvirus,dsDNA
Mosigvirus,1913652,,,,,,,,,,0.21,,,625.0,Shigella sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Tevenvirinae,Mosigvirus,dsDNA
Gaprivervirus,1913654,,,,,,,,,,,0.06,,,,,,,,,,,,
Vequintavirus,1914852,,,,0.09,0.06,,0.19,,,0.35,0.24,0.21,197.0,Campylobacter jejuni,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vequintavirus,Vequintavirus PDX,Vequintavirus FFH2,dsDNA
Vequintavirus,1914852,,,,0.09,0.06,,0.19,,,0.35,0.24,0.21,197.0,Campylobacter jejuni,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vequintavirus,unclassified Vequintavirus,,dsDNA
Vequintavirus,1914852,,,,0.09,0.06,,0.19,,,0.35,0.24,0.21,197.0,Campylobacter jejuni,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vequintavirus,Vequintavirus murica,,dsDNA
Vequintavirus,1914852,,,,0.09,0.06,,0.19,,,0.35,0.24,0.21,83334.0,Escherichia coli O157:H7,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vequintavirus,Vequintavirus TP14,,dsDNA
Vequintavirus,1914852,,,,0.09,0.06,,0.19,,,0.35,0.24,0.21,83334.0,Escherichia coli O157:H7,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vequintavirus,Vequintavirus JES2013,,dsDNA
Vequintavirus,1914852,,,,0.09,0.06,,0.19,,,0.35,0.24,0.21,83334.0,Escherichia coli O157:H7,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vequintavirus,Vequintavirus V5,,dsDNA
Vequintavirus,1914852,,,,0.09,0.06,,0.19,,,0.35,0.24,0.21,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vequintavirus,unclassified Vequintavirus,,dsDNA
Vequintavirus,1914852,,,,0.09,0.06,,0.19,,,0.35,0.24,0.21,591946.0,Escherichia coli LF82,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vequintavirus,Vequintavirus A512,,dsDNA
Vequintavirus,1914852,,,,0.09,0.06,,0.19,,,0.35,0.24,0.21,83333.0,Escherichia coli K-12,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vequintavirus,Vequintavirus alexboehm,,dsDNA
Vequintavirus,1914852,,,,0.09,0.06,,0.19,,,0.35,0.24,0.21,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vequintavirus,Vequintavirus nomine,Vequintavirus APECc02,dsDNA
Vequintavirus,1914852,,,,0.09,0.06,,0.19,,,0.35,0.24,0.21,83333.0,Escherichia coli K-12,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vequintavirus,Vequintavirus murica,,dsDNA
Vequintavirus,1914852,,,,0.09,0.06,,0.19,,,0.35,0.24,0.21,83333.0,Escherichia coli K-12,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vequintavirus,Vequintavirus drschubert,,dsDNA
Vequintavirus,1914852,,,,0.09,0.06,,0.19,,,0.35,0.24,0.21,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vequintavirus,Vequintavirus murica,,dsDNA
Vequintavirus,1914852,,,,0.09,0.06,,0.19,,,0.35,0.24,0.21,83333.0,Escherichia coli K-12,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vequintavirus,Vequintavirus eduardkellenberger,,dsDNA
Vequintavirus,1914852,,,,0.09,0.06,,0.19,,,0.35,0.24,0.21,83333.0,Escherichia coli K-12,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vequintavirus,Vequintavirus emilheitz,,dsDNA
Vequintavirus,1914852,,,,0.09,0.06,,0.19,,,0.35,0.24,0.21,83334.0,Escherichia coli O157:H7,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vequintavirus,Vequintavirus PDX,Vequintavirus FFH2,dsDNA
Vequintavirus,1914852,,,,0.09,0.06,,0.19,,,0.35,0.24,0.21,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vequintavirus,Vequintavirus SYGMH1,Vequintavirus FV3,dsDNA
Vequintavirus,1914852,,,,0.09,0.06,,0.19,,,0.35,0.24,0.21,591946.0,Escherichia coli LF82,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vequintavirus,unclassified Vequintavirus,,dsDNA
Vequintavirus,1914852,,,,0.09,0.06,,0.19,,,0.35,0.24,0.21,511145.0,Escherichia coli str. K-12 substr. MG1655,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vequintavirus,Vequintavirus murica,,dsDNA
Vequintavirus,1914852,,,,0.09,0.06,,0.19,,,0.35,0.24,0.21,511145.0,Escherichia coli str. K-12 substr. MG1655,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vequintavirus,unclassified Vequintavirus,,dsDNA
Vequintavirus,1914852,,,,0.09,0.06,,0.19,,,0.35,0.24,0.21,83333.0,Escherichia coli K-12,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vequintavirus,Vequintavirus nomine,Vequintavirus APECc02,dsDNA
Vequintavirus,1914852,,,,0.09,0.06,,0.19,,,0.35,0.24,0.21,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vequintavirus,Vequintavirus JEP1,,dsDNA
Vequintavirus,1914852,,,,0.09,0.06,,0.19,,,0.35,0.24,0.21,511145.0,Escherichia coli str. K-12 substr. MG1655,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vequintavirus,Vequintavirus JES2013,,dsDNA
Vequintavirus,1914852,,,,0.09,0.06,,0.19,,,0.35,0.24,0.21,83333.0,Escherichia coli K-12,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vequintavirus,Vequintavirus slur16,,dsDNA
Vequintavirus,1914852,,,,0.09,0.06,,0.19,,,0.35,0.24,0.21,561.0,Escherichia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vequintavirus,Vequintavirus LL12,,dsDNA
Vequintavirus,1914852,,,,0.09,0.06,,0.19,,,0.35,0.24,0.21,564.0,Escherichia fergusonii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vequintavirus,unclassified Vequintavirus,,dsDNA
Vequintavirus,1914852,,,,0.09,0.06,,0.19,,,0.35,0.24,0.21,83333.0,Escherichia coli K-12,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vequintavirus,unclassified Vequintavirus,,dsDNA
Vequintavirus,1914852,,,,0.09,0.06,,0.19,,,0.35,0.24,0.21,83333.0,Escherichia coli K-12,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vequintavirus,Vequintavirus maxburger,,dsDNA
Vequintavirus,1914852,,,,0.09,0.06,,0.19,,,0.35,0.24,0.21,511145.0,Escherichia coli str. K-12 substr. MG1655,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vequintavirus,Vequintavirus slur16,,dsDNA
Vequintavirus,1914852,,,,0.09,0.06,,0.19,,,0.35,0.24,0.21,83333.0,Escherichia coli K-12,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vequintavirus,Vequintavirus navn,,dsDNA
