name,taxid,ERR14789175,ERR14789176,ERR14789177,ERR14789178,ERR14789179,ERR14789182,ERR14789183,ERR14789184,ERR14789185,ERR14789186,ERR14789187,ERR14789188,ERR14789189,ERR14789190,host tax id,host name,realm,kingdom,phylum,class,order,family,genus,species,baltimore_class
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sv42,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sv51701,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sv56003,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sv56301,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sv57001,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sv62601,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sv62605,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sv63302,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sv66901,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sv712,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sv79201,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sv88605,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sv8V08,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1357.0,Lactococcus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sv936,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus L18,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sv109,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sv44,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sv155,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sv193,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus i0139,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sv512,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sv91127,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus A16,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus B1127,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus E1127,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus F0139,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus JF1,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus L6,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus Lj,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus M1127,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus S0139,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sv96401,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sv96403,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sv96603,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus ASCC191,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus ASCC273,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus ASCC281,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus ASCC532,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus ASCC465,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1357.0,Lactococcus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus bibb29,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1357.0,Lactococcus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus bIL170,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus caseusJM1,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus CB13,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus CB14,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus CB19,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,2816960.0,Lactococcus cremoris subsp. cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus CB19,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus CHPC129,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus CHPC361,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus CHPC362,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus CHPC52,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus CHPC781,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus CHPC958,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus CHPC959,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus CHPC964,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus CHPC965,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,unclassified Skunavirus,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1357.0,Lactococcus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus fd13,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus jm2,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus jm3,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus LP9903,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus LP9908,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus LP0209,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus LP0903,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,272623.0,Lactococcus lactis subsp. lactis Il1403,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus LP1502a,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus LP8511,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus LP9207,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus LP9404,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus LP9609,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,44273.0,Lactococcus sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,unclassified Skunavirus,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,44688.0,Lactococcus lactis subsp. lactis bv. diacetylactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus MP1,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus MV10L,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,272623.0,Lactococcus lactis subsp. lactis Il1403,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus P008,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus P1532,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus P4565,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus P656,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1360.0,Lactococcus lactis subsp. lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus P680,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,272623.0,Lactococcus lactis subsp. lactis Il1403,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus P680,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,44273.0,Lactococcus sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sv145,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,44273.0,Lactococcus sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sv15,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sv7,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus R31,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus sk1,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,2816960.0,Lactococcus cremoris subsp. cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus Sl4,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus bIBB5g1,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus bibb29,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,Skunavirus bIBBF12,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,416870.0,Lactococcus cremoris subsp. cremoris MG1363,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,unclassified Skunavirus,,dsDNA
Skunavirus,1623305,0.9,0.29,,0.97,0.7,,0.09,0.31,0.42,0.34,1.86,1.99,0.69,0.92,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,,,dsDNA
Alphatrevirus,1910951,,,,,,,,,,0.08,,,,,561.0,Escherichia,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,Bullavirinae,Alphatrevirus,
Alphatrevirus,1910951,,,,,,,,,,0.08,,,,,83333.0,Escherichia coli K-12,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,Bullavirinae,Alphatrevirus,
Gequatrovirus,1910952,,,,,,,,,,,0.13,,,0.18,562.0,Escherichia coli,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,Bullavirinae,Gequatrovirus,
Gequatrovirus,1910952,,,,,,,,,,,0.13,,,0.18,543.0,Enterobacteriaceae,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,Bullavirinae,Gequatrovirus,
Gequatrovirus,1910952,,,,,,,,,,,0.13,,,0.18,498388.0,Escherichia coli C,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,Bullavirinae,Gequatrovirus,
